id,专业名,人数,需求人数,薪资水平,行业情况,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,外交学,475,475,144485.9724,教育培训:13.760000467300415,房地产:1.8300000578165054,媒体:10.750000178813934,快消:5.460000038146973,咨询服务:3.0799999833106995,物流运输:1.7116241157054901,互联网:5.990000069141388,石油化工:2.821129560470581,金融投资:5.939999967813492,医疗保健:3.2295506447553635,医药:4.368820041418076,医疗设备:1.2737748213112354,批发零售:1.3311938382685184,服装:1.693030446767807,农业:2.3856693878769875,物业管理:0.4201435949653387,汽车:2.056041918694973,采掘冶炼:2.1950220689177513,保险:0.7819888181984425,认证检验:0.34056014847010374,机械重工:3.0781887471675873,IT软件:1.9580623134970665,贸易:4.800000041723251,餐饮娱乐:1.1466611176729202,加工制造:2.099580317735672,电子技术:2.7349429205060005,电信运营:0.8494372479617596,娱乐:0.4260161891579628,广告:4.21999990940094,休闲度假:0.49040946178138256,会计审计:0.19105466781184077,系统集成:0.7453579921275377,电信设备:1.0513816960155964,IT硬件:0.34729912877082825,自动化:0.6525600329041481,家具家电:0.12058046413585544,室内装潢:0.19157050410285592,环保:0.7475441787391901,电力水利:0.9354547597467899,印刷造纸:0.3668874502182007,中介服务:0.16636608634144068,网络游戏:0.10354578262194991,航天航空:0.9629319421947002,办公用品:0.012494013935793191,礼品:0.12478356948122382,生活服务:0.015640599303878844,新能源:0.04270027275197208
107,大气科学,2250,2250,147818.0376,教育培训:6.949999928474426,房地产:2.500000037252903,媒体:2.653842978179455,快消:2.449999935925007,咨询服务:4.820000007748604,物流运输:4.100000113248825,互联网:6.369999796152115,石油化工:3.5930335521698,金融投资:4.320000112056732,医疗保健:4.112580046057701,医药:5.563372001051903,医疗设备:1.6221161931753159,批发零售:1.695219799876213,服装:2.1562276408076286,农业:3.037993423640728,物业管理:0.5350301042199135,汽车:2.6182973757386208,采掘冶炼:2.7955984696745872,保险:0.9957464411854744,认证检验:0.43370076455175877,机械重工:3.919784724712372,IT软件:6.7900002002716064,贸易:2.7934838086366653,餐饮娱乐:1.460263691842556,加工制造:2.67358236014843,电子技术:3.482803702354431,电信运营:1.0817929171025753,娱乐:0.5424411967396736,广告:0.8928157389163971,休闲度假:0.6246838252991438,会计审计:0.2432654844596982,系统集成:0.9492254815995693,电信设备:1.3388877734541893,IT硬件:0.4422701895236969,自动化:0.8310065604746342,家具家电:0.1535518211312592,室内装潢:0.2439569216221571,环保:0.952030997723341,电力水利:1.1912821792066097,印刷造纸:0.46724327839910984,中介服务:0.21184890065342188,网络游戏:0.1318674418143928,航天航空:5.009999871253967,办公用品:0.015910972433630377,礼品:0.15891287475824356,生活服务:0.019917877216357738,新能源:0.054378912318497896
108,天文学,225,225,169038.5482,教育培训:28.020000457763672,房地产:1.9139304757118225,媒体:3.099999949336052,快消:0.8330440148711205,咨询服务:5.160000175237656,物流运输:0.4409379791468382,互联网:11.890000104904175,石油化工:0.7268107496201992,金融投资:22.0100000500679,医疗保健:0.8318847976624966,医药:1.125348825007677,医疗设备:0.32812070567160845,批发零售:1.5399999916553497,服装:0.43616737239062786,农业:0.61452048830688,物业管理:0.10822522453963757,汽车:0.5296272691339254,采掘冶炼:0.5655023735016584,保险:0.20141578279435635,认证检验:0.08772897417657077,机械重工:0.7928848266601562,IT软件:3.3399999141693115,贸易:0.5650958511978388,餐饮娱乐:0.2953820629045367,加工制造:0.540804723277688,电子技术:0.7044972851872444,电信运营:0.21882648579776287,娱乐:0.10972199961543083,广告:0.18059685826301575,休闲度假:0.12636624742299318,会计审计:0.049206329276785254,系统集成:0.19200993701815605,电信设备:5.820000171661377,IT硬件:2.5100000202655792,自动化:0.16809519147500396,家具家电:0.03106023941654712,室内装潢:0.04934737225994468,环保:0.1925781718455255,电力水利:0.24097212590277195,印刷造纸:0.09451446239836514,中介服务:0.04285220638848841,网络游戏:0.026674236869439483,航天航空:0.24807858280837536,办公用品:2.9500000178813934,礼品:0.03214496246073395,生活服务:0.0040289771277457476,新能源:0.01099978107959032
109,学前教育,72500,72500,139024.5267,教育培训:49.05000030994415,房地产:4.479999840259552,媒体:1.3381700962781906,快消:3.48999984562397,咨询服务:1.1286525055766106,物流运输:1.0991848073899746,互联网:2.319999970495701,石油化工:1.8118299543857574,金融投资:3.5199999809265137,医疗保健:2.0736200734972954,医药:2.805136702954769,医疗设备:0.8179135620594025,批发零售:1.7500000074505806,服装:3.359999880194664,农业:1.5318081714212894,物业管理:0.2697728807106614,汽车:2.239999920129776,采掘冶炼:1.4097089879214764,保险:0.5020519252866507,认证检验:0.21868559997528791,机械重工:1.9763952121138573,IT软件:1.2574085034430027,贸易:1.4088370837271214,餐饮娱乐:1.0999999940395355,加工制造:1.3480356894433498,电子技术:1.7560997977852821,电信运营:0.5454869475215673,娱乐:0.27348853182047606,广告:0.45016855001449585,休闲度假:0.3150329226627946,会计审计:0.12264912948012352,系统集成:0.478634936735034,电信设备:0.6751105654984713,IT硬件:0.22300784476101398,自动化:0.4190121777355671,家具家电:0.0774236221332103,室内装潢:0.12300865491852164,环保:0.48005636781454086,电力水利:0.6006781477481127,印刷造纸:0.23560344707220793,中介服务:0.1068154931999743,网络游戏:0.06649256683886051,航天航空:0.6183899007737637,办公用品:0.008027101284824312,礼品:0.0801294925622642,生活服务:0.010043121437774971,新能源:0.02741969656199217
110,安全工程,11000,11000,129099.1237,教育培训:1.7400000244379044,房地产:27.52000093460083,媒体:1.3878455385565758,快消:2.15364508330822,咨询服务:3.3399999141693115,物流运输:1.1400199495255947,互联网:1.791466772556305,石油化工:11.85000017285347,金融投资:1.8030144274234772,医疗保健:2.150527760386467,医药:2.909179776906967,医疗设备:0.8482632227241993,批发零售:0.8865043520927429,服装:1.12764872610569,农业:1.5886276960372925,物业管理:0.2797806868329644,汽车:2.7699999511241913,采掘冶炼:9.239999949932098,保险:0.5206597968935966,认证检验:0.22680179681628942,机械重工:5.339999869465828,IT软件:1.3040605932474136,贸易:1.4613211154937744,餐饮娱乐:0.7636391557753086,加工制造:3.539999946951866,电子技术:6.159999966621399,电信运营:0.5657412577420473,娱乐:0.283619062975049,广告:0.46686362475156784,休闲度假:0.326759135350585,会计审计:0.12719174847006798,系统集成:0.4964028485119343,电信设备:0.7001575082540512,IT硬件:0.23128159809857607,自动化:0.43455781415104866,家具家电:0.08029561722651124,室内装潢:0.1275724614970386,环保:0.4978818353265524,电力水利:0.6229687482118607,印刷造纸:0.2443508943542838,中介服务:0.1107759540900588,网络游戏:0.06896095001138747,航天航空:0.6413349881768227,办公用品:0.0083250088209752,礼品:0.08310383418574929,生活服务:0.01041578725562431,新能源:0.02843743422999978
111,宗教学,50,50,138639.4667,教育培训:16.699999570846558,房地产:3.200000151991844,媒体:7.299999892711639,快消:2.0800000056624413,咨询服务:7.660000026226044,物流运输:6.019999831914902,互联网:2.851477265357971,石油化工:2.9911834746599197,金融投资:3.8899999111890793,医疗保健:3.4227807074785233,医药:4.38000001013279,医疗设备:1.350141316652298,批发零售:1.4109957963228226,服装:1.7949692904949188,农业:2.528483234345913,物业管理:0.4453066270798445,汽车:2.1793322637677193,采掘冶炼:2.3273052647709846,保险:0.8286434225738049,认证检验:0.3609950188547373,机械重工:3.2623663544654846,IT软件:2.0755957812070847,贸易:2.3265643045306206,餐饮娱乐:3.6899998784065247,加工制造:2.225128747522831,电子技术:2.8988197445869446,电信运营:0.900505855679512,娱乐:0.4513691645115614,广告:0.7430573925375938,休闲度假:0.5202015396207571,会计审计:0.2024189569056034,系统集成:0.7901251316070557,电信设备:1.114396471530199,IT硬件:0.3681163536384702,自动化:0.6916584447026253,家具家电:0.12780000688508153,室内装潢:0.20304943900555372,环保:0.7924944162368774,电力水利:0.9915563277900219,印刷造纸:0.3889379324391484,中介服务:0.1763074193149805,网络游戏:0.1097654108889401,航天航空:1.020780298858881,办公用品:0.013250701886136085,礼品:0.1322758267633617,生活服务:0.01657833345234394,新能源:0.04526347620412707
112,宝石及材料工艺学,1750,1750,134890.8893,教育培训:4.879999905824661,房地产:1.3799999840557575,媒体:0.9358220733702183,快消:1.4521237462759018,咨询服务:0.7893003523349762,物流运输:0.7687248289585114,互联网:5.220000073313713,石油化工:1.2671473436057568,金融投资:7.530000060796738,医疗保健:1.4499342069029808,医药:1.9615381956100464,医疗设备:0.5719424225389957,批发零售:14.790000021457672,服装:2.4800000712275505,农业:1.0711006820201874,物业管理:0.18863847944885492,汽车:0.9232004173099995,采掘冶炼:0.9859092533588409,保险:0.35101964604109526,认证检验:4.259999841451645,机械重工:1.3819769024848938,IT软件:0.879255123436451,贸易:0.9856443852186203,餐饮娱乐:0.5149159580469131,加工制造:0.9425878524780273,电子技术:1.2279829941689968,电信运营:0.38147394079715014,娱乐:0.1912014209665358,广告:0.31476840376853943,休闲度假:0.22037888411432505,会计审计:0.08574508829042315,系统集成:0.33471283968538046,电信设备:0.47207558527588844,IT硬件:0.15593980206176639,自动化:0.29299722518771887,家具家电:3.5199999809265137,室内装潢:0.08601494482718408,环保:0.3357182489708066,电力水利:0.4200404044240713,印刷造纸:0.16476238379254937,中介服务:0.07468568510375917,网络游戏:0.046498849405907094,航天航空:0.43241926468908787,办公用品:0.005613237590296194,礼品:33.250001072883606,生活服务:0.0070228583354037255,新能源:0.019174466433469206
113,审计学,19000,19000,134379.8614,教育培训:6.012626737356186,房地产:11.28000020980835,媒体:1.9808419048786163,快消:3.9500001817941666,咨询服务:11.680000275373459,物流运输:0.139999995008111,互联网:2.556835114955902,石油化工:2.6822933927178383,金融投资:6.25,医疗保健:3.0689023435115814,医药:4.151764512062073,医疗设备:1.2105940841138363,批发零售:2.940000034868717,服装:1.6095584258437157,农业:2.2670872509479523,物业管理:0.3992739599198103,汽车:1.9540729001164436,采掘冶炼:2.0869627594947815,保险:0.7429333869367838,认证检验:0.3236995078623295,机械重工:2.879999950528145,IT软件:1.8610510975122452,贸易:2.0867109298706055,餐饮娱乐:1.0899017564952374,加工制造:4.690000042319298,电子技术:2.5991592556238174,电信运营:0.8074712008237839,娱乐:0.40466575883328915,广告:0.6662306841462851,休闲度假:0.46654315665364265,会计审计:8.900000154972076,系统集成:0.7084820885211229,电信设备:0.9992038831114769,IT硬件:0.3300650976598263,自动化:0.6201636046171188,家具家电:0.11459874222055078,室内装潢:0.18206116510555148,环保:0.710621289908886,电力水利:0.8890770375728607,印刷造纸:0.34875336568802595,中介服务:0.15807567397132516,网络游戏:0.09842361323535442,航天航空:0.9152721613645554,办公用品:0.011881310638273135,礼品:0.11869686422869563,生活服务:0.014864841068629175,新能源:0.040586022078059614
114,家政学,225,225,133491.6058,教育培训:14.890000224113464,房地产:6.067483127117157,媒体:1.701798476278782,快消:4.4599998742341995,咨询服务:1.4354752376675606,物流运输:1.3979812152683735,互联网:5.689999833703041,石油化工:2.3045530542731285,金融投资:2.210739254951477,医疗保健:4.4599998742341995,医药:3.566734865307808,医疗设备:1.0400320403277874,批发零售:1.08700729906559,服装:4.600000008940697,农业:1.9476382061839104,物业管理:6.369999796152115,汽车:1.6787558794021606,采掘冶炼:1.793055608868599,保险:0.6382205057889223,认证检验:0.2780962735414505,机械重工:2.513021230697632,IT软件:1.598835363984108,贸易:3.229999914765358,餐饮娱乐:7.360000163316727,加工制造:1.714056357741356,电子技术:2.232932113111019,电信运营:0.6937307305634022,娱乐:0.34762006253004074,广告:0.5723483860492706,休闲度假:0.40087979286909103,会计审计:0.1560598029755056,系统集成:0.608677463606,电信设备:0.8584177121520042,IT硬件:0.2835595514625311,自动化:0.5327838007360697,家具家电:0.09845111053436995,室内装潢:0.15640939818695188,环保:0.6105245556682348,电力水利:0.7638177834451199,印刷造纸:0.2996267285197973,中介服务:6.319999694824219,网络游戏:0.08455869974568486,航天航空:0.7863166742026806,办公用品:0.01020745185087435,礼品:0.1019756542518735,生活服务:0.012770519242621958,新能源:0.0348683592164889
115,小学教育,47000,47000,137347.8478,教育培训:36.890000104904175,房地产:4.580000042915344,媒体:1.6897261142730713,快消:5.779999867081642,咨询服务:1.4252357184886932,物流运输:1.3881179504096508,互联网:1.7000000923871994,石油化工:2.2883128374814987,金融投资:2.500000037252903,医疗保健:2.6177266612648964,医药:3.5412803292274475,医疗设备:1.0326320305466652,批发零售:4.509999975562096,服装:4.100000113248825,农业:1.9337467849254608,物业管理:0.340589159168303,汽车:1.6668060794472694,采掘冶炼:1.7804153263568878,保险:0.6336425431072712,认证检验:0.27612047269940376,机械重工:2.4950623512268066,IT软件:1.5874501317739487,贸易:1.7803316935896873,餐饮娱乐:1.4399999752640724,加工制造:2.3099999874830246,电子技术:2.217017486691475,电信运营:0.6888176780194044,娱乐:0.3451174823567271,广告:0.5682610906660557,休闲度假:0.3980903420597315,会计审计:0.1549351727589965,系统集成:0.6043596658855677,电信设备:0.8523033931851387,IT硬件:0.28153981547802687,自动化:0.5289889872074127,家具家电:0.09774906793609262,室内装潢:0.15529568772763014,环保:0.6062023341655731,电力水利:0.7583865895867348,印刷造纸:0.2975036157295108,中介服务:0.13484501978382468,网络游戏:0.08395898621529341,航天航空:0.7807203568518162,办公用品:0.010134927288163453,礼品:0.10125202825292945,生活服务:0.01267965417355299,新能源:0.03462076419964433
116,工业工程,9500,9500,138796.0844,教育培训:3.9795570075511932,房地产:5.849999934434891,媒体:1.3109308667480946,快消:2.0341848954558372,咨询服务:1.1057042516767979,物流运输:1.076962985098362,互联网:1.6920892521739006,石油化工:1.7753833904862404,金融投资:1.7028901726007462,医疗保健:2.0308364182710648,医药:2.747335098683834,医疗设备:0.8011299185454845,批发零售:0.8373386226594448,服装:3.57000008225441,农业:1.5002104453742504,物业管理:0.26423174422234297,汽车:10.329999774694443,采掘冶炼:1.3813295401632786,保险:0.4915699362754822,认证检验:0.21421951241791248,机械重工:10.06999984383583,IT软件:1.2315609492361546,贸易:1.3813846744596958,餐饮娱乐:0.7212917786091566,加工制造:12.359999865293503,电子技术:17.419999837875366,电信运营:0.5344057455658913,娱乐:0.2677322831004858,广告:0.440857233479619,休闲度假:0.30887562315911055,会计审计:0.12019368587061763,系统集成:0.46887705102562904,电信设备:2.280000038444996,IT硬件:3.4800000488758087,自动化:0.4103948827832937,家具家电:1.4999999664723873,室内装潢:0.12048010248690844,环保:0.47031096182763577,电力水利:0.5883684381842613,印刷造纸:0.23081181570887566,中介服务:0.1046119723469019,网络游戏:0.06513749831356108,航天航空:0.6056926678866148,办公用品:0.007862869097152725,礼品:0.07855369476601481,生活服务:0.009837048855843022,新能源:0.026859508943744004
117,工业设计,13000,13000,132415.974,教育培训:5.434317514300346,房地产:7.699999958276749,媒体:1.7899388447403908,快消:5.939999967813492,咨询服务:1.509660854935646,物流运输:1.470539066940546,互联网:5.469999834895134,石油化工:2.4242185056209564,金融投资:2.324955351650715,医疗保健:2.7727629989385605,医药:3.7510301917791367,医疗设备:1.0938343591988087,批发零售:1.143265888094902,服装:5.339999869465828,农业:2.0482977852225304,物业管理:0.36076842807233334,汽车:3.3799998462200165,采掘冶炼:1.8861474469304085,保险:0.6711314897984266,认证检验:0.2924909582361579,机械重工:8.789999783039093,IT软件:1.6815196722745895,贸易:1.8864847719669342,餐饮娱乐:0.9848368354141712,加工制造:9.290000051259995,电子技术:3.7599999457597733,电信运营:0.7296839263290167,娱乐:0.3655205946415663,广告:3.1300000846385956,休闲度假:0.42179697193205357,会计审计:0.1640925882384181,系统集成:0.6402024533599615,电信设备:0.9028439410030842,IT硬件:0.2982609672471881,自动化:0.5603344179689884,家具家电:0.10355649283155799,室内装潢:6.499999761581421,环保:0.642169825732708,电力水利:0.8033416233956814,印刷造纸:0.3151519689708948,中介服务:0.1428277464583516,网络游戏:0.08893857593648136,航天航空:0.8269894868135452,办公用品:0.010735804244177416,礼品:0.1072566257789731,生活服务:0.013431157276500016,新能源:0.03667356795631349
118,工商管理,62500,62500,139704.6783,教育培训:3.9799999445676804,房地产:8.330000191926956,媒体:2.598274126648903,快消:7.460000365972519,咨询服务:2.191281318664551,物流运输:2.1347681060433388,互联网:3.189999982714653,石油化工:3.5192612558603287,金融投资:5.739999935030937,医疗保健:4.024643450975418,医药:5.4446108639240265,医疗设备:1.5877535566687584,批发零售:5.620000138878822,服装:4.0300000458955765,农业:2.973122149705887,物业管理:0.5236635450273752,汽车:2.563135325908661,采掘冶炼:2.7381274849176407,保险:0.9740876033902168,认证检验:0.42457226663827896,机械重工:4.549999907612801,IT软件:2.4407846853137016,贸易:2.739209868013859,餐饮娱乐:1.4295625500380993,加工制造:2.617105282843113,电子技术:4.650000110268593,电信运营:1.0592291131615639,娱乐:0.53050029091537,广告:0.8737909607589245,休闲度假:0.6124154198914766,会计审计:0.23815303575247526,系统集成:0.9293177165091038,电信设备:1.31050581112504,IT硬件:0.43293507769703865,自动化:0.8133430033922195,家具家电:0.150313472840935,室内装潢:0.23895264603197575,环保:0.9321952238678932,电力水利:1.1660992167890072,印刷造纸:0.4574804101139307,中介服务:0.20730854012072086,网络游戏:0.1291035208851099,航天航空:1.2004115618765354,办公用品:0.015583830827381462,礼品:0.1556931878440082,生活服务:0.019495970627758652,新能源:0.05323468358255923
119,工程力学,4250,4250,121485.518,教育培训:2.3499999195337296,房地产:45.62999904155731,媒体:1.2222854420542717,快消:1.8967131152749062,咨询服务:1.0308034718036652,物流运输:1.0042640380561352,互联网:1.5777040272951126,石油化工:2.2099999710917473,金融投资:1.587584801018238,医疗保健:1.8932318314909935,医药:2.561201900243759,医疗设备:0.7469050120562315,批发零售:0.7807315327227116,服装:0.9932934306561947,农业:1.398591510951519,物业管理:0.24633833672851324,汽车:1.510000042617321,采掘冶炼:3.579999879002571,保险:0.45821135863661766,认证检验:0.19972692243754864,机械重工:10.660000145435333,IT软件:2.6200000196695328,贸易:1.2887150049209595,餐饮娱乐:0.672493502497673,加工制造:3.999999910593033,电子技术:1.603822410106659,电信运营:0.49828807823359966,娱乐:0.24954434484243393,广告:0.4110394977033138,休闲度假:0.2881160471588373,会计审计:0.11202521855011582,系统集成:0.437171570956707,电信设备:0.6164805497974157,IT硬件:0.203658826649189,自动化:0.38260812871158123,家具家电:0.07070926949381828,室内装潢:0.11240697931498289,环保:0.4385287407785654,电力水利:0.5485536530613899,印刷造纸:0.21520983427762985,中介服务:0.09751916513778269,网络游戏:0.06073320400901139,航天航空:1.42000000923872,办公用品:0.007330935477511957,礼品:0.07324143662117422,生活服务:0.009171220881398767,新能源:0.025042658671736717
120,工程物理,75,75,159469.2961,教育培训:3.999999910593033,房地产:4.33935783803463,媒体:16.940000653266907,快消:1.8885981291532516,咨询服务:13.089999556541443,物流运输:0.9999926201999187,互联网:1.570957899093628,石油化工:1.64849404245615,金融投资:3.669999912381172,医疗保健:1.8850874155759811,医药:2.550187334418297,医疗设备:0.7437021471560001,批发零售:0.7773814257234335,服装:0.9890669025480747,农业:1.3925806619226933,物业管理:0.24528049398213625,汽车:1.2005755677819252,采掘冶炼:1.2825967743992805,保险:0.45623118057847023,认证检验:0.19887173548340797,机械重工:3.880000114440918,IT软件:11.68999969959259,贸易:1.2833364307880402,餐饮娱乐:0.6696138065308332,加工制造:1.225834432989359,电子技术:4.780000075697899,电信运营:0.4961609374731779,娱乐:0.24846263695508242,广告:0.4092710558325052,休闲度假:0.2869067480787635,会计审计:0.1115389633923769,系统集成:0.435302359983325,电信设备:3.319999948143959,IT硬件:8.699999749660492,自动化:0.3809659043326974,家具家电:0.07040543714538217,室内装潢:0.11192472884431481,环保:0.4366574343293905,电力水利:0.5462031811475754,印刷造纸:0.21429071202874184,中介服务:0.09709886508062482,网络游戏:0.06047359202057123,航天航空:0.5622758064419031,办公用品:0.007299549179151654,礼品:0.07292823283933103,生活服务:0.009131892875302583,新能源:0.024935477995313704
121,工程管理,41000,41000,114736.2155,教育培训:1.5599999576807022,房地产:72.5600004196167,媒体:0.7292494643479586,快消:1.131571363657713,咨询服务:1.9300000742077827,物流运输:0.5991632584482431,互联网:2.4299999698996544,石油化工:1.339999958872795,金融投资:1.3199999928474426,医疗保健:1.1294534429907799,医药:1.5279503539204597,医疗设备:0.44559380039572716,批发零售:0.4657722543925047,服装:0.5926163401454687,农业:0.8343691006302834,物业管理:0.14696083962917328,汽车:0.7193316705524921,采掘冶炼:0.7684917654842138,保险:0.27334874030202627,认证检验:0.1191556453704834,机械重工:0.5499999970197678,IT软件:0.6850293837487698,贸易:0.7689672522246838,餐饮娱乐:0.40120468474924564,加工制造:0.7344573736190796,电子技术:0.9568372741341591,电信运营:0.2972810762003064,娱乐:0.14886416029185057,广告:0.24521537125110626,休闲度假:0.17191048245877028,会计审计:0.06682734820060432,系统集成:0.2608159324154258,电信设备:0.36779469810426235,IT硬件:0.12152018025517464,自动化:0.22825761698186398,家具家电:0.0421836506575346,室内装潢:1.3299999758601189,环保:0.2616290235891938,电力水利:1.1099999770522118,印刷造纸:0.1283948076888919,中介服务:0.05817669443786144,网络游戏:0.03623340162448585,航天航空:0.33689087722450495,办公用品:0.004373587580630556,礼品:0.04369567905087024,生活服务:0.00547142990399152,新能源:0.014940313121769577
122,工程造价,31000,31000,111338.6585,教育培训:1.2614905834197998,房地产:79.73999977111816,媒体:0.41553210467100143,快消:0.019999999494757503,咨询服务:0.43000001460313797,物流运输:0.3414103062823415,互联网:2.4299999698996544,石油化工:0.6500000134110451,金融投资:1.6300000250339508,医疗保健:0.6435663439333439,医药:0.8706316351890564,医疗设备:0.2539019100368023,批发零售:0.2653994830325246,服装:0.3376796608790755,农业:0.47542694956064224,物业管理:0.08373898454010487,汽车:0.4098791629076004,采掘冶炼:0.43789613991975784,保险:0.1557540614157915,认证检验:0.06789570907130837,机械重工:0.6135957315564156,IT软件:0.3903333330526948,贸易:0.4381773993372917,餐饮娱乐:0.2286091446876526,加工制造:0.4184951074421406,电子技术:0.5452102515846491,电信运营:0.1693934784270823,娱乐:0.08482243283651769,广告:0.13972450979053974,休闲度假:0.09795831283554435,会计审计:0.038077993667684495,系统集成:0.14861499657854438,电信设备:0.20957125816494226,IT硬件:0.06924280314706266,自动化:0.1300623407587409,家具家电:0.024036421382334083,室内装潢:3.4699998795986176,环保:0.14907867880538106,电力水利:0.6599999964237213,印刷造纸:0.07316048722714186,中介服务:0.7300000172108412,网络游戏:0.02064608852379024,航天航空:0.1919622765854001,办公用品:0.002492100429662969,礼品:0.024898137780837715,生活服务:0.003117652522632852,新能源:0.00851309741847217
123,市场营销,62500,62500,134182.7339,教育培训:5.862383544445038,房地产:9.350000321865082,媒体:1.93081833422184,快消:18.240000307559967,咨询服务:1.6282595694065094,物流运输:1.5864690765738487,互联网:2.459999918937683,石油化工:2.6152705773711205,金融投资:3.6499999463558197,医疗保健:2.9902586713433266,医药:2.4700000882148743,医疗设备:1.1797570623457432,批发零售:7.6899997889995575,服装:7.280000299215317,农业:2.2090351209044456,物业管理:0.3890893654897809,汽车:5.889999866485596,采掘冶炼:2.03483197838068,保险:0.7236667443066835,认证检验:0.3154816571623087,机械重工:1.549999974668026,IT软件:1.8136760219931602,贸易:2.036430686712265,餐饮娱乐:1.0622463189065456,加工制造:1.9444594159722328,电子技术:2.533292956650257,电信运营:0.7871164008975029,娱乐:0.39409403689205647,广告:0.6492136977612972,休闲度假:0.45524127781391144,会计审计:0.1769122784025967,系统集成:0.6905568297952414,电信设备:0.9737665764987469,IT硬件:0.3217346966266632,自动化:0.6043308414518833,家具家电:0.11168352793902159,室内装潢:0.17755532171577215,环保:0.6927222013473511,电力水利:0.8664723485708237,印刷造纸:0.3399516688659787,中介服务:0.1540240948088467,网络游戏:0.09593461873009801,航天航空:0.8919523097574711,办公用品:0.01157971637439914,礼品:0.11569190537557006,生活服务:0.014486188592854887,新能源:0.03955676220357418
124,市场营销教育,125,125,136971.4754,教育培训:16.339999437332153,房地产:1.810000091791153,媒体:9.350000321865082,快消:9.309999644756317,咨询服务:1.1965690180659294,物流运输:1.1659408919513226,互联网:5.290000140666962,石油化工:1.9220493733882904,金融投资:1.8428921699523926,医疗保健:2.1974580362439156,医药:2.972947247326374,医疗设备:0.8669893257319927,批发零售:5.920000001788139,服装:1.1532374657690525,农业:1.6233693808317184,物业管理:0.2859344705939293,汽车:1.3996987603604794,采掘冶炼:1.4954626560211182,保险:0.5317859817296267,认证检验:0.23184602614492178,机械重工:2.095228247344494,IT软件:1.3328425586223602,贸易:5.350000038743019,餐饮娱乐:9.399999678134918,加工制造:6.759999692440033,电子技术:1.8616678193211555,电信运营:0.5784599110484123,娱乐:0.2895941957831383,广告:0.47708884812891483,休闲度假:0.334598938934505,会计审计:0.13000003527849913,系统集成:0.5074918735772371,电信设备:0.7156047504395247,IT硬件:0.23643746972084045,自动化:0.44411267153918743,家具家电:0.08207374485209584,室内装潢:0.13048293767496943,环保:0.5090900231152773,电力水利:0.6367635447531939,印刷造纸:0.24983312468975782,中介服务:0.11318660108372569,网络游戏:0.07050271378830075,航天航空:0.6554840132594109,办公用品:0.008509891631547362,礼品:0.08502216660417616,生活服务:0.010645725706126541,新能源:0.029070157324895263
125,广告学,21000,21000,136240.0711,教育培训:2.419999986886978,房地产:13.779999315738678,媒体:9.510000050067902,快消:4.509999975562096,咨询服务:1.0713348165154457,物流运输:1.043960452079773,互联网:8.68000015616417,石油化工:1.7209729179739952,金融投资:2.5299999862909317,医疗保健:1.9674627110362053,医药:2.6617899537086487,医疗设备:0.7762574590742588,批发零售:1.549999974668026,服装:4.1999999433755875,农业:1.453467272222042,物业管理:0.256009423173964,汽车:1.2532162480056286,采掘冶炼:1.3390121050179005,保险:0.4761173855513334,认证检验:0.20758435130119324,机械重工:1.8759259954094887,IT软件:1.193354744464159,贸易:1.3400942087173462,餐饮娱乐:0.6989513989537954,加工制造:1.279394794255495,电子技术:1.6668301075696945,电信运营:0.5179333966225386,娱乐:0.25927561800926924,广告:25.33000111579895,休闲度假:0.29961036052554846,会计审计:0.11638907017186284,系统集成:0.4543879069387913,电信设备:0.6407127715647221,IT硬件:0.21169299725443125,自动化:0.39763390086591244,家具家电:0.07348392391577363,室内装潢:0.1168274786323309,环保:0.4558227024972439,电力水利:0.5701271817088127,印刷造纸:0.2236915985122323,中介服务:0.10133918840438128,网络游戏:0.06312537007033825,航天航空:0.5868858657777309,办公用品:0.007619375537615269,礼品:0.07612538756802678,生活服务:0.009531630348647013,新能源:0.026028131833299994
126,应用化学,29000,29000,140352.7141,教育培训:6.310000270605087,房地产:4.5899998396635056,媒体:1.7102902755141258,快消:6.440000236034393,咨询服务:1.4421429485082626,物流运输:1.4054032042622566,互联网:2.207506448030472,石油化工:24.85000044107437,金融投资:2.221095561981201,医疗保健:2.648421749472618,医药:11.249999701976776,医疗设备:1.0449527762830257,批发零售:1.0924243368208408,服装:1.3900595717132092,农业:1.9565418362617493,物业管理:0.3446215996518731,汽车:0.9800000116229057,采掘冶炼:1.802617684006691,保险:0.6408845540136099,认证检验:2.3900000378489494,机械重工:2.5251882150769234,IT软件:1.606416516005993,贸易:1.8043102696537971,餐饮娱乐:0.9408978745341301,加工制造:4.349999874830246,电子技术:4.470000043511391,电信运营:0.6972349714487791,娱乐:0.3489946713671088,广告:0.5751164630055428,休闲度假:0.40338076651096344,会计审计:0.15666212420910597,系统集成:0.6116837728768587,电信设备:0.8624841459095478,IT硬件:0.2849667798727751,自动化:0.5352679640054703,家具家电:0.09891827357932925,室内装潢:0.15726597048342228,环保:0.6136242300271988,电力水利:0.7674766704440117,印刷造纸:0.30112951062619686,中介服务:0.13641187688335776,网络游戏:0.08497770759277046,航天航空:0.7900303229689598,办公用品:0.010256892710458487,礼品:0.10247767204418778,生活服务:0.012830924242734909,新能源:0.0350380374584347
